"Catalog Date","Catalog ID","Catalog Name","Image ","Item number","Item Category","Item Subcat 2","Item Subcat 3","Item Subcat 4","Item Subcat 5","Description","Parts/Merch/Equip Code","PurchaseUOM","Weight","Weight UOM","Length","Width","Height","Size UOM","List Price","Net Price","Currency","Catalog Detailed Description"," Item Detailed Description"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10302956","INDUSTRIAL HOSE","WATER HOSE","","","","5/8"" X 50 FT BLACK CONTRACTOR WATER HOSE 150 PSI CPLD MXF GARDEN HOSE THREAD","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","5/8"" X 50 FT BLACK CONTRACTOR WATER HOSE 150 PSI CPLD MXF GARDEN HOSE THREAD"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10192554","INDUSTRIAL HOSE","AIR HOSE","JACKHAMMER HOSE","","","3/4"" X 50 FT RED JACKHAMMER HOSE 250 PSI CPLD UNIVERSAL FITTINGS E/E","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3/4"" X 50 FT RED JACKHAMMER HOSE 250 PSI CPLD UNIVERSAL FITTINGS E/E"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10210358","INDUSTRIAL FITTINGS & ACCESSORIES","WHIP CHECKS","","","","WHIP CHECK, 1/4"" CABLE, 1-1/2"" TO 3"" ID HOSE, 38"" LONG. FOR HOSE TO HOSE SERVICE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","WHIP CHECK, 1/4"" CABLE, 1-1/2"" TO 3"" ID HOSE, 38"" LONG. FOR HOSE TO HOSE SERVICE"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10281635","INDUSTRIAL FITTINGS & ACCESSORIES","WHIP CHECKS","","","","WHIP CHECK, 1/8"", FOR 1/2"" TO 1-1/4"" ID HOSE, 20-1/2"" LONG. FOR HOSE TO TOOL SERVICE ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","WHIP CHECK, 1/8"", FOR 1/2"" TO 1-1/4"" ID HOSE, 20-1/2"" LONG. FOR HOSE TO TOOL SERVICE "
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10332325","INDUSTRIAL FITTINGS & ACCESSORIES","WHIP CHECKS","","","","WHIP CHECK, 1/4"", FOR 1-1/2"" TO 3"" ID HOSE, 38"" LONG. FOR HOSE TO TOOL SERVICE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","WHIP CHECK, 1/4"", FOR 1-1/2"" TO 3"" ID HOSE, 38"" LONG. FOR HOSE TO TOOL SERVICE"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10010236","INDUSTRIAL FITTINGS & ACCESSORIES","WHIP CHECKS","","","","WHIP CHECK, 1/8"" CABLE, 1/2"" TO 1-1/4"" ID HOSE, 20"" LONG. FOR HOSE TO HOSE SERVICE ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","WHIP CHECK, 1/8"" CABLE, 1/2"" TO 1-1/4"" ID HOSE, 20"" LONG. FOR HOSE TO HOSE SERVICE "
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10266421","INDUSTRIAL FITTINGS & ACCESSORIES","QUICK DISCONNECTS","","","","3/4"" ISO FLUSHFACE QUICK DISCONNECT PLUG 3/4"" FEMALE PIPE THREAD STEEL","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3/4"" ISO FLUSHFACE QUICK DISCONNECT PLUG 3/4"" FEMALE PIPE THREAD STEEL"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10250337","INDUSTRIAL FITTINGS & ACCESSORIES","QUICK DISCONNECTS","","","","3/4"" ISO FLUSHFACE QUICK DISCONNECT COUPLER 3/4"" FEMALE PIPE THREAD STEEL","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3/4"" ISO FLUSHFACE QUICK DISCONNECT COUPLER 3/4"" FEMALE PIPE THREAD STEEL"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10182336","INDUSTRIAL HOSE","AIR HOSE","GENERAL SERVICE","","","3/8"" X 50 FT 300 PSI GENERAL SERVICE AIR HOSE CPLD 1/4"" BRASS MALE PIPE E/E","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3/8"" X 50 FT 300 PSI GENERAL SERVICE AIR HOSE CPLD 1/4"" BRASS MALE PIPE E/E"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10287206","INDUSTRIAL HOSE","AIR HOSE","JACKHAMMER HOSE","","","3/4"" X 100 FT RED JACKHAMMERHOSE 250 PSI CPLD UNIVERSAL FITTINGS E/E","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3/4"" X 100 FT RED JACKHAMMERHOSE 250 PSI CPLD UNIVERSAL FITTINGS E/E"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10276880","INDUSTRIAL HOSE","AIR HOSE","GENERAL SERVICE","","","1-1/2"" ID 200 PSI RED TITON AIR HOSE","P","FT","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1-1/2"" ID 200 PSI RED TITON AIR HOSE"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10092867","INDUSTRIAL FITTINGS & ACCESSORIES","FIRE NOZZLES & ACCESSORIES","HYDRANT WRENCHES","","","ADJUSTABLE FIRE HYDRANT WRENCH","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","ADJUSTABLE FIRE HYDRANT WRENCH"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10254751","INDUSTRIAL HOSE","COMPOSITE HOSE","PETROLEUM TRANSFER","","","6"" X 10 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" X 10 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10248975","INDUSTRIAL HOSE","COMPOSITE HOSE","PETROLEUM TRANSFER","","","4"" X 10 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" X 10 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10032414","INDUSTRIAL HOSE","COMPOSITE HOSE","PETROLEUM TRANSFER","","","6"" X 20 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" X 20 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE"
"03/26/2021 11:00:00","1","Sunbelt Rentals","image_catalog_tab.jpg","10188234","INDUSTRIAL HOSE","COMPOSITE HOSE","PETROLEUM TRANSFER","","","4"" X 20 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" X 20 FT WILCOX 1151 GREEN WITH 150# C/S 150# FX X FL PLATE FLANGE"
