"CatalogDate","CatalogID","CatalogName","Image","Itemnumber","ItemCategory","ItemSubcat2","ItemSubcat3","ItemSubcat4","ItemSubcat5","Description","Parts/Merch/EquipCode","PurchaseUOM","Weight","WeightUOM","Length","Width","Height","SizeUOM","ListPrice","NetPrice","Currency","CatalogDetailedDescription","ItemDetailedDescription"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425730","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","6""X20FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X20FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425783","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","6""X50FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X25FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425784","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","8""X25FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","8""X25FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425774","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","10""X20FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","10""X20FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425867","INDUSTRIALHOSE","DISCHARGEHOSE","RUBBERDISCHARGEHOSE","RUBBERDISCHARGEHOSEWITHBAUERFITTINGS","","10""X50FTN325WATERDISCHARGEHOSECPLDBAUERBXS","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","10""X50FTN325WATERDISCHARGEHOSECPLDBAUERBXS"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10019331","INDUSTRIALHOSE","MILLHOSE","","","","1-1/2""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","1-1/2""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10309142","INDUSTRIALHOSE","MILLHOSE","","","","2""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10141718","INDUSTRIALHOSE","MILLHOSE","","","","3""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10268680","INDUSTRIALHOSE","MILLHOSE","","","","4""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X50FTSINGLEJACKETMILLDISCHARGEHOSE150PSICPLDMXFALUMPIN-LUGTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10063549","INDUSTRIALHOSE","FIREHOSE","","","","1-1/2""X50FTF8002FIREHOSE300#TESTCPLDMXFALUMROCKERLUGNSTTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","1-1/2""X50FTF8002FIREHOSE300#TESTCPLDMXFALUMROCKERLUGNSTTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10038989","INDUSTRIALHOSE","FIREHOSE","","","","2-1/2""X50FTF8002FIREHOSE300#TESTCPLDMXFALUMROCKERLUGNSTTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2-1/2""X50FTF8002FIREHOSE300#TESTCPLDMXFALUMROCKERLUGNSTTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10221731","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKFITTINGS","2""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10100873","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKFITTINGS","3""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10219029","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKFITTINGS","4""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10417803","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKFITTINGS","6""X10FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X10FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10250398","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKFITTINGS","6""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X20FTGREENV130PVCSUCTIONHOSECPLDCXEALUMCAMLOCK"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10303829","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKXMALEPIPE","2""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10320949","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKXMALEPIPE","3""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10036136","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKXMALEPIPE","4""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425761","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKXMALEPIPE","6""X10FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X10FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10126008","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHCAMLOCKXMALEPIPE","6""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","6""X20FTGREENV130PVCSUCTIONHOSECPLDALUMFEMALECAMLOCKXC/SMALEPIPE"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10281522","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHPIN-LUGFITTINGS","2""X20FTGREENV130PVCSUCTIONHOSECPLDMXFALUMPIN-LUGTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X20FTGREENV130PVCSUCTIONHOSECPLDMXFALUMPIN-LUGTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10234212","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHPIN-LUGFITTINGS","3""X20FTGREENV130PVCSUCTIONHOSECPLDMXFALUMPIN-LUGTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","3""X20FTGREENV130PVCSUCTIONHOSECPLDMXFALUMPIN-LUGTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10094280","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","GREENPVCSUCTIONHOSE","GREENPVCSUCTIONHOSEWITHPIN-LUGFITTINGS","4""X20FTGREENV130PVCSUCTIONHOSECPLDMXFALUMPIN-LUGTHREAD","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","4""X20FTGREENV130PVCSUCTIONHOSECPLDMXFALUMPIN-LUGTHREAD"
"03/26/202111:00:00","3","H&EEquipmentServices","image_catalog_tab.jpg","10425869","INDUSTRIALHOSE","SUCTIONHOSE","PVCSUCTIONHOSE","ORANGEPVCSUCTIONHOSE","ORANGEPVCSUCTIONHOSEWITHCAMLOCKFITTINGS","2""X20FTCLEARREINFORCEDORANGEHELIXPVCSUCTIONHOSECPLDCXEALUMCAMLOCK","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","2""X20FTCLEARREINFORCEDORANGEHELIXPVCSUCTIONHOSECPLDCXEALUMCAMLOCK"
